nome_marca;descricao_situacao;descricao_natureza;nome_titular
EspaçodoJazzInstrumentosMusicais;Pedidodefinitivamentearquivado;DeServiço;M.ALVARENGAINSTRUMENTOSMUSICAIS-ME
GGRAMADOBRASIL;Pedidodefinitivamentearquivado;DeServiço;GRAMADOPROMOÇÃODEVENDASLTDA
GGRAMADOBRASIL;Pedidodefinitivamentearquivado;DeServiço;GRAMADOPROMOÇÃODEVENDASLTDA
GGRAMADOBRASIL;Pedidodefinitivamentearquivado;DeServiço;GRAMADOPROMOÇÃODEVENDASLTDA
VITALARRUELASIIJUNTAS;Aguardandofimdesobrestamento;DeServiço;VITALINDÚSTRIADEAUTOPEÇALTDA
VITALARRUELASIIJUNTAS;Aguardandofimdesobrestamento;DeServiço;VITALINDÚSTRIADEAUTOPEÇALTDA
VITALARRUELASIIJUNTAS;Aguardandofimdesobrestamento;DeServiço;VITALINDÚSTRIADEAUTOPEÇALTDA
R&AServiçosdePintura,Manutenção,LimpezaeConservação;Pedidodefinitivamentearquivado;DeServiço;R&ASERVICOSDEPINTURASLTDA-ME
R&AServiçosdePintura,Manutenção,LimpezaeConservação;Pedidodefinitivamentearquivado;DeServiço;R&ASERVICOSDEPINTURASLTDA-ME
R&AServiçosdePintura,Manutenção,LimpezaeConservação;Pedidodefinitivamentearquivado;DeServiço;R&ASERVICOSDEPINTURASLTDA-ME
R&AServiçosdePintura,Manutenção,LimpezaeConservação;Pedidodefinitivamentearquivado;DeServiço;R&ASERVICOSDEPINTURASLTDA-ME
FLYWHEELTRAINING;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeServiço;PEDROBARAZANOTTO-ME
FLYWHEELTRAINING;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeServiço;PEDROBARAZANOTTO-ME
REDELUZ;Registrodemarcaemvigor;DeServiço;AMILASSISTÊNCIAMÉDICAINTERNACIONALS.A.
REDELUZ;Registrodemarcaemvigor;DeServiço;AMILASSISTÊNCIAMÉDICAINTERNACIONALS.A.
REDELUZ;Registrodemarcaemvigor;DeServiço;AMILASSISTÊNCIAMÉDICAINTERNACIONALS.A.
REDELUZ;Registrodemarcaemvigor;DeServiço;AMILASSISTÊNCIAMÉDICAINTERNACIONALS.A.
MulheresEssenciais;Registrodemarcaemvigor;DeServiço;POLLYANACASSIMIROFERRAZ
MulheresEssenciais;Registrodemarcaemvigor;DeServiço;POLLYANACASSIMIROFERRAZ
MulheresEssenciais;Registrodemarcaemvigor;DeServiço;POLLYANACASSIMIROFERRAZ
MulheresEssenciais;Registrodemarcaemvigor;DeServiço;POLLYANACASSIMIROFERRAZ
ThunderSound;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeServiço;YASMINCAROLINELIPINSKI
ThunderSound;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeServiço;YASMINCAROLINELIPINSKI
;Registrodemarcaemvigor;DeServiço;AMILASSISTÊNCIAMÉDICAINTERNACIONALS.A.
;Registrodemarcaemvigor;DeServiço;AMILASSISTÊNCIAMÉDICAINTERNACIONALS.A.
;Registrodemarcaemvigor;DeServiço;AMILASSISTÊNCIAMÉDICAINTERNACIONALS.A.
;Registrodemarcaemvigor;DeServiço;AMILASSISTÊNCIAMÉDICAINTERNACIONALS.A.
MARSAROTRANSPORTES;Registrodemarcaemvigor;DeServiço;CELMARMARSAROTRANSPORTES-ME
MARSAROTRANSPORTES;Registrodemarcaemvigor;DeServiço;CELMARMARSAROTRANSPORTES-ME
MARSAROTRANSPORTES;Registrodemarcaemvigor;DeServiço;CELMARMARSAROTRANSPORTES-ME
BuyUp;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeServiço;IMPORTSDOBRASILCOMERCIOLTDA
BuyUp;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeServiço;IMPORTSDOBRASILCOMERCIOLTDA
GrupoQualidadeemSaúde;Pedidoderegistrodemarcaindeferido(mantidoemgrauderecurso);DeServiço;QUALIDADEEMSAÚDEGESTÃOETECNOLOGIAS/A
GrupoQualidadeemSaúde;Pedidoderegistrodemarcaindeferido(mantidoemgrauderecurso);DeServiço;QUALIDADEEMSAÚDEGESTÃOETECNOLOGIAS/A
GrupoQualidadeemSaúde;Pedidoderegistrodemarcaindeferido(mantidoemgrauderecurso);DeServiço;QUALIDADEEMSAÚDEGESTÃOETECNOLOGIAS/A
GrupoQualidadeemSaúde;Pedidoderegistrodemarcaindeferido(mantidoemgrauderecurso);DeServiço;QUALIDADEEMSAÚDEGESTÃOETECNOLOGIAS/A
GrupoQualidadeemSaúde;Pedidoderegistrodemarcaindeferido(mantidoemgrauderecurso);DeServiço;QUALIDADEEMSAÚDEGESTÃOETECNOLOGIAS/A
CLUBEECONOMIZE;Registrodemarcaemvigor;DeProduto;EMPREENDIMENTOSECONOMIZELTDA-ME
CLUBEECONOMIZE;Registrodemarcaemvigor;DeProduto;EMPREENDIMENTOSECONOMIZELTDA-ME
CLUBEECONOMIZE;Registrodemarcaemvigor;DeProduto;EMPREENDIMENTOSECONOMIZELTDA-ME
CLUBEECONOMIZE;Registrodemarcaemvigor;DeProduto;EMPREENDIMENTOSECONOMIZELTDA-ME
MAXILINE;Registrodemarcaemvigor;DeProduto;MAXIBRASILINDÚSTRIADECOSMÉTICOSLTDA
MAXILINE;Registrodemarcaemvigor;DeProduto;MAXIBRASILINDÚSTRIADECOSMÉTICOSLTDA
MAXILINE;Registrodemarcaemvigor;DeProduto;MAXIBRASILINDÚSTRIADECOSMÉTICOSLTDA
Whypper;Registrodemarcaemvigor;DeServiço;IAGHOISSBERNERDIOGORODRIGUES
Whypper;Registrodemarcaemvigor;DeServiço;IAGHOISSBERNERDIOGORODRIGUES
Whypper;Registrodemarcaemvigor;DeServiço;IAGHOISSBERNERDIOGORODRIGUES
LÍDERVAREJO;Registrodemarcaemvigor;DeProduto;LÍDERVAREJOCOMÉRCIOELETRÔNICOLTDA-ME
LÍDERVAREJO;Registrodemarcaemvigor;DeProduto;LÍDERVAREJOCOMÉRCIOELETRÔNICOLTDA-ME
LÍDERVAREJO;Registrodemarcaemvigor;DeProduto;LÍDERVAREJOCOMÉRCIOELETRÔNICOLTDA-ME
ONEPLUS;Registrodemarcaemvigor;DeServiço;ALIMPORTCOMEXIMPORTAÇÃOECOMERCIOLTDAME
ONEPLUS;Registrodemarcaemvigor;DeServiço;ALIMPORTCOMEXIMPORTAÇÃOECOMERCIOLTDAME
ONEPLUS;Registrodemarcaemvigor;DeServiço;ALIMPORTCOMEXIMPORTAÇÃOECOMERCIOLTDAME
JeParle;Registrodemarcaemvigor;DeServiço;CONTEXTOIDIOMASLTDA
JeParle;Registrodemarcaemvigor;DeServiço;CONTEXTOIDIOMASLTDA
JeParle;Registrodemarcaemvigor;DeServiço;CONTEXTOIDIOMASLTDA
JeParle;Registrodemarcaemvigor;DeServiço;CONTEXTOIDIOMASLTDA
HighOnMilk;Pedidodefinitivamentearquivado;DeProduto;HOCUSPOCUSHOLDINGLTDA
HighOnMilk;Pedidodefinitivamentearquivado;DeProduto;HOCUSPOCUSHOLDINGLTDA
HighOnMilk;Pedidodefinitivamentearquivado;DeProduto;HOCUSPOCUSHOLDINGLTDA
PRIMAZ;Registrodemarcaemvigor;DeServiço;PRIMAZCENTROEDUCACIONALPROFISSIONALIZANTELTDA-ME
PRIMAZ;Registrodemarcaemvigor;DeServiço;PRIMAZCENTROEDUCACIONALPROFISSIONALIZANTELTDA-ME
PRIMAZ;Registrodemarcaemvigor;DeServiço;PRIMAZCENTROEDUCACIONALPROFISSIONALIZANTELTDA-ME
MOLGOLD;Registrodemarcaemvigor;DeProduto;INNOVALTDA-EPP
MOLGOLD;Registrodemarcaemvigor;DeProduto;INNOVALTDA-EPP
MOLGOLD;Registrodemarcaemvigor;DeProduto;INNOVALTDA-EPP
MOLGOLD;Registrodemarcaemvigor;DeProduto;INNOVALTDA-EPP
DuduBikeShop;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeServiço;EVERSONEGIDIODASILVARIBAS-ME
DuduBikeShop;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeServiço;EVERSONEGIDIODASILVARIBAS-ME
domoplast;Registrodemarcaemvigor;DeProduto;DOMODOMOPLASTCOMÉRCIOLTDA.
domoplast;Registrodemarcaemvigor;DeProduto;DOMODOMOPLASTCOMÉRCIOLTDA.
domoplast;Registrodemarcaemvigor;DeProduto;DOMODOMOPLASTCOMÉRCIOLTDA.
ESSASSESSORIATRIBUTÁRIA;Registrodemarcaemvigor;DeServiço;ESSASSESSORIAADMINISTRATIVAEFINANCEIRALTDAEPP
ESSASSESSORIATRIBUTÁRIA;Registrodemarcaemvigor;DeServiço;ESSASSESSORIAADMINISTRATIVAEFINANCEIRALTDAEPP
ESSASSESSORIATRIBUTÁRIA;Registrodemarcaemvigor;DeServiço;ESSASSESSORIAADMINISTRATIVAEFINANCEIRALTDAEPP
TATHIAGOAQUINO;Pedidodefinitivamentearquivado;DeServiço;J.J.JPRODUÇÕESEEVENTOSLTDA
TATHIAGOAQUINO;Pedidodefinitivamentearquivado;DeServiço;J.J.JPRODUÇÕESEEVENTOSLTDA
TATHIAGOAQUINO;Pedidodefinitivamentearquivado;DeServiço;J.J.JPRODUÇÕESEEVENTOSLTDA
CANETATEBORICANCAN;Registrodemarcaemvigor;DeProduto;FLOXINDUSTRIAECOMERCIOLTDA-EPP
CANETATEBORICANCAN;Registrodemarcaemvigor;DeProduto;FLOXINDUSTRIAECOMERCIOLTDA-EPP
CANETATEBORICANCAN;Registrodemarcaemvigor;DeProduto;FLOXINDUSTRIAECOMERCIOLTDA-EPP
INCODATA;Registrodemarcaemvigor;DeServiço;INCODATAINTELIGENCIAECONSULTORIADEDADOS
INCODATA;Registrodemarcaemvigor;DeServiço;INCODATAINTELIGENCIAECONSULTORIADEDADOS
INCODATA;Registrodemarcaemvigor;DeServiço;INCODATAINTELIGENCIAECONSULTORIADEDADOS
STILUSÓTICA;Registrodemarcaemvigor;DeServiço;DAYSILENEGOUVEIADEFIGUEIREDOESPOSITO-ME
STILUSÓTICA;Registrodemarcaemvigor;DeServiço;DAYSILENEGOUVEIADEFIGUEIREDOESPOSITO-ME
STILUSÓTICA;Registrodemarcaemvigor;DeServiço;DAYSILENEGOUVEIADEFIGUEIREDOESPOSITO-ME
STILUSÓTICA;Registrodemarcaemvigor;DeServiço;DAYSILENEGOUVEIADEFIGUEIREDOESPOSITO-ME
advance/medicalscgd;Aguardandopagamentodaconcessão(emprazoordinário);DeServiço;ADVANCEMEDICAL-HEALTHCAREMANAGEMENTSERVICES,S.A.
advance/medicalscgd;Aguardandopagamentodaconcessão(emprazoordinário);DeServiço;ADVANCEMEDICAL-HEALTHCAREMANAGEMENTSERVICES,S.A.
advance/medicalscgd;Aguardandopagamentodaconcessão(emprazoordinário);DeServiço;ADVANCEMEDICAL-HEALTHCAREMANAGEMENTSERVICES,S.A.
advance/medicalscgd;Aguardandopagamentodaconcessão(emprazoordinário);DeServiço;ADVANCEMEDICAL-HEALTHCAREMANAGEMENTSERVICES,S.A.
INSTITUTODEPODOLOGIA;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeServiço;IP-INSTITUTODEPODOLOGIALTDA-ME
INSTITUTODEPODOLOGIA;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeServiço;IP-INSTITUTODEPODOLOGIALTDA-ME
AGovernanta;Pedidodefinitivamentearquivado;DeServiço;AGOVERNANTASERVIÇOSGERAISLTDA-ME
AGovernanta;Pedidodefinitivamentearquivado;DeServiço;AGOVERNANTASERVIÇOSGERAISLTDA-ME
AGovernanta;Pedidodefinitivamentearquivado;DeServiço;AGOVERNANTASERVIÇOSGERAISLTDA-ME
PROGRAMASER;Registrodemarcaemvigor;DeServiço;EFICACIATREINAMENTOLTDA
PROGRAMASER;Registrodemarcaemvigor;DeServiço;EFICACIATREINAMENTOLTDA
PROGRAMASER;Registrodemarcaemvigor;DeServiço;EFICACIATREINAMENTOLTDA
OSDONOSDARUA;Pedidodefinitivamentearquivado;DeServiço;STARTMUSICSHOWSEEVENTOSLTDA-ME
OSDONOSDARUA;Pedidodefinitivamentearquivado;DeServiço;STARTMUSICSHOWSEEVENTOSLTDA-ME
OSDONOSDARUA;Pedidodefinitivamentearquivado;DeServiço;STARTMUSICSHOWSEEVENTOSLTDA-ME
MEUCHEFLANCHES;Registrodemarcaemvigor;DeProduto;MICHELDOSSANTOSSILVAMATOS
MEUCHEFLANCHES;Registrodemarcaemvigor;DeProduto;MICHELDOSSANTOSSILVAMATOS
MEUCHEFLANCHES;Registrodemarcaemvigor;DeProduto;MICHELDOSSANTOSSILVAMATOS
InstitutoARCAuditoria,GestãodeRiscoeCompliance;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;INSTITUTOARC-SERVIÇOSEMCAPACITAÇÃO,CONSULTORIAEAPOIOCORPORATIVOLTDA.-EPP
InstitutoARCAuditoria,GestãodeRiscoeCompliance;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;INSTITUTOARC-SERVIÇOSEMCAPACITAÇÃO,CONSULTORIAEAPOIOCORPORATIVOLTDA.-EPP
InstitutoARCAuditoria,GestãodeRiscoeCompliance;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;INSTITUTOARC-SERVIÇOSEMCAPACITAÇÃO,CONSULTORIAEAPOIOCORPORATIVOLTDA.-EPP
InstitutoARCAuditoria,GestãodeRiscoeCompliance;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;INSTITUTOARC-SERVIÇOSEMCAPACITAÇÃO,CONSULTORIAEAPOIOCORPORATIVOLTDA.-EPP
COMETA;Aguardandofimdesobrestamento;DeServiço;COMETAINDUSTRIA&COMERCIODEPRODUTOSPARALIMPEZALTDA-EPP
COMETA;Aguardandofimdesobrestamento;DeServiço;COMETAINDUSTRIA&COMERCIODEPRODUTOSPARALIMPEZALTDA-EPP
COMETA;Aguardandofimdesobrestamento;DeServiço;COMETAINDUSTRIA&COMERCIODEPRODUTOSPARALIMPEZALTDA-EPP
INSTITUTOBARONEZADEREZENDE;Registrodemarcaemvigor;DeServiço;SOCIEDADEDEEDUCAÇÃOEPROMOÇÃOSOCIALIMACCONCEIÇÃO
INSTITUTOBARONEZADEREZENDE;Registrodemarcaemvigor;DeServiço;SOCIEDADEDEEDUCAÇÃOEPROMOÇÃOSOCIALIMACCONCEIÇÃO
INSTITUTOBARONEZADEREZENDE;Registrodemarcaemvigor;DeServiço;SOCIEDADEDEEDUCAÇÃOEPROMOÇÃOSOCIALIMACCONCEIÇÃO
ItacineDiversãoQueNosUne;Pedidodefinitivamentearquivado;DeServiço;FRANCISCOFDEAGUIARSERVICOSEIRELI-ME
ItacineDiversãoQueNosUne;Pedidodefinitivamentearquivado;DeServiço;FRANCISCOFDEAGUIARSERVICOSEIRELI-ME
ItacineDiversãoQueNosUne;Pedidodefinitivamentearquivado;DeServiço;FRANCISCOFDEAGUIARSERVICOSEIRELI-ME
EZCONSULTORIA;Registrodemarcaemvigor;DeServiço;EZCONSULTORIAEMPRESARIALLTDAME.
EZCONSULTORIA;Registrodemarcaemvigor;DeServiço;EZCONSULTORIAEMPRESARIALLTDAME.
EZCONSULTORIA;Registrodemarcaemvigor;DeServiço;EZCONSULTORIAEMPRESARIALLTDAME.
EZCONSULTORIA;Registrodemarcaemvigor;DeServiço;EZCONSULTORIAEMPRESARIALLTDAME.
TODOTODAY;Registrodemarcaemvigor;DeServiço;TODOTODAYSAS
TODOTODAY;Registrodemarcaemvigor;DeServiço;TODOTODAYSAS
TODOTODAY;Registrodemarcaemvigor;DeServiço;TODOTODAYSAS
TODOTODAY;Registrodemarcaemvigor;DeServiço;TODOTODAYSAS
TODOTODAY;Registrodemarcaemvigor;DeServiço;TODOTODAYSAS
TODOTODAY;Registrodemarcaemvigor;DeServiço;TODOTODAYSAS
TODOTODAY;Registrodemarcaemvigor;DeServiço;TODOTODAYSAS
TODOTODAY;Registrodemarcaemvigor;DeServiço;TODOTODAYSAS
TODOTODAY;Registrodemarcaemvigor;DeServiço;TODOTODAYSAS
TODOTODAY;Registrodemarcaemvigor;DeServiço;TODOTODAYSAS
ELETRIZAR;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeServiço;YHONATHANDANIELDACOSTADAMACENA
ELETRIZAR;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeServiço;YHONATHANDANIELDACOSTADAMACENA
CloverJeans;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeProduto;F.M.S.LIMA-ME
CloverJeans;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeProduto;F.M.S.LIMA-ME
CROCSWISS;Registrodemarcaemvigor;DeServiço;CENTRALMAQUINASINDUSTRIACOMERCIOSERVICOSEREPRESENTAÇÕESEIRELI
CROCSWISS;Registrodemarcaemvigor;DeServiço;CENTRALMAQUINASINDUSTRIACOMERCIOSERVICOSEREPRESENTAÇÕESEIRELI
CROCSWISS;Registrodemarcaemvigor;DeServiço;CENTRALMAQUINASINDUSTRIACOMERCIOSERVICOSEREPRESENTAÇÕESEIRELI
JORTAN;Registrodemarcaemvigor;DeProduto;WANGCHAOJI
JORTAN;Registrodemarcaemvigor;DeProduto;WANGCHAOJI
JORTAN;Registrodemarcaemvigor;DeProduto;WANGCHAOJI
Vercan;Registrodemarcaemvigor;DeServiço;VERCANTECNOLOGIAEPROCESSAMENTODEDADOSSSLTDA.-EPP
Vercan;Registrodemarcaemvigor;DeServiço;VERCANTECNOLOGIAEPROCESSAMENTODEDADOSSSLTDA.-EPP
Vercan;Registrodemarcaemvigor;DeServiço;VERCANTECNOLOGIAEPROCESSAMENTODEDADOSSSLTDA.-EPP
VERTIZ;Registrodemarcaemvigor;DeServiço;GHEISONMOURASOUZA
VERTIZ;Registrodemarcaemvigor;DeServiço;GHEISONMOURASOUZA
VERTIZ;Registrodemarcaemvigor;DeServiço;GHEISONMOURASOUZA
WITHLOVEFROMABSOLUTELYX;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeProduto;THEABSOLUTCOMPANYAKTIEBOLAG
WITHLOVEFROMABSOLUTELYX;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeProduto;THEABSOLUTCOMPANYAKTIEBOLAG
WITHLOVEFROMABSOLUTELYX;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeProduto;THEABSOLUTCOMPANYAKTIEBOLAG
WITHLOVEFROMABSOLUTELYX;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeProduto;THEABSOLUTCOMPANYAKTIEBOLAG
EMERSONTOOLS;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;EMERSONHENRIQUEPAESFERRAMENTAS
EMERSONTOOLS;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;EMERSONHENRIQUEPAESFERRAMENTAS
EMERSONTOOLS;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;EMERSONHENRIQUEPAESFERRAMENTAS
EMERSONTOOLS;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;EMERSONHENRIQUEPAESFERRAMENTAS
SourcePHLEX;Registrodemarcaemvigor;DeServiço;PHARMALEXGMBH
SourcePHLEX;Registrodemarcaemvigor;DeServiço;PHARMALEXGMBH
SourcePHLEX;Registrodemarcaemvigor;DeServiço;PHARMALEXGMBH
CHURRASCARIAGAÚCHA;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeServiço;ACPRADOME
CHURRASCARIAGAÚCHA;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeServiço;ACPRADOME
CHURRASCARIAGAÚCHA;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeServiço;ACPRADOME
FINARDI;Registrodemarcaemvigor;DeProduto;INDÚSTRIADEPOLVILHOFINARDILTDA.-ME
FINARDI;Registrodemarcaemvigor;DeProduto;INDÚSTRIADEPOLVILHOFINARDILTDA.-ME
FINARDI;Registrodemarcaemvigor;DeProduto;INDÚSTRIADEPOLVILHOFINARDILTDA.-ME
PARALELOSULPRODUTOSARTESANAIS;Pedidoderegistrodemarcaindeferido(mantidoemgrauderecurso);DeProduto;RENATODACONCEIÇÃOALMEIDA
PARALELOSULPRODUTOSARTESANAIS;Pedidoderegistrodemarcaindeferido(mantidoemgrauderecurso);DeProduto;RENATODACONCEIÇÃOALMEIDA
PARALELOSULPRODUTOSARTESANAIS;Pedidoderegistrodemarcaindeferido(mantidoemgrauderecurso);DeProduto;RENATODACONCEIÇÃOALMEIDA
PARALELOSULPRODUTOSARTESANAIS;Pedidoderegistrodemarcaindeferido(mantidoemgrauderecurso);DeProduto;RENATODACONCEIÇÃOALMEIDA
enzyneer;Registrodemarcaemvigor;DeProduto;BIOIBERICA,S.A.U.
enzyneer;Registrodemarcaemvigor;DeProduto;BIOIBERICA,S.A.U.
enzyneer;Registrodemarcaemvigor;DeProduto;BIOIBERICA,S.A.U.
ClínicaBomJesus;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeServiço;ANDREVICENTEDAQUINO
ClínicaBomJesus;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeServiço;ANDREVICENTEDAQUINO
VERSOSPROFUNDOSOsMaisValiosos;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeProduto;JULIANOSANTOSNERES
VERSOSPROFUNDOSOsMaisValiosos;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeProduto;JULIANOSANTOSNERES
Roots;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeProduto;STRAUB&ASSOCIADOSLTDAME
Roots;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeProduto;STRAUB&ASSOCIADOSLTDAME
Roots;Pedidoderegistrodemarcaindeferido(seminterposiçãoderecurso);DeProduto;STRAUB&ASSOCIADOSLTDAME
;Registrodemarcaemvigor;DeProduto;RINGERSTECHNOLOGIESLLC
;Registrodemarcaemvigor;DeProduto;RINGERSTECHNOLOGIESLLC
;Registrodemarcaemvigor;DeProduto;RINGERSTECHNOLOGIESLLC
Helicap;Pedidodefinitivamentearquivado;DeProduto;BLASTINFUSIONINTERNATIONALINDÚSTRIAECOMÉRCIODEARTEFATOSPLÁSTICOSEIRELI
Helicap;Pedidodefinitivamentearquivado;DeProduto;BLASTINFUSIONINTERNATIONALINDÚSTRIAECOMÉRCIODEARTEFATOSPLÁSTICOSEIRELI
Helicap;Pedidodefinitivamentearquivado;DeProduto;BLASTINFUSIONINTERNATIONALINDÚSTRIAECOMÉRCIODEARTEFATOSPLÁSTICOSEIRELI
Helicap;Pedidodefinitivamentearquivado;DeProduto;BLASTINFUSIONINTERNATIONALINDÚSTRIAECOMÉRCIODEARTEFATOSPLÁSTICOSEIRELI
WITHLOVEFROMABSOLUTELYX;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeProduto;THEABSOLUTCOMPANYAKTIEBOLAG
WITHLOVEFROMABSOLUTELYX;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeProduto;THEABSOLUTCOMPANYAKTIEBOLAG
WITHLOVEFROMABSOLUTELYX;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeProduto;THEABSOLUTCOMPANYAKTIEBOLAG
WITHLOVEFROMABSOLUTELYX;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeProduto;THEABSOLUTCOMPANYAKTIEBOLAG
MAXAR;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;MAXARTECHNOLOGIESHOLDINGSINC.
MAXAR;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;MAXARTECHNOLOGIESHOLDINGSINC.
MAXAR;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;MAXARTECHNOLOGIESHOLDINGSINC.
MAXAR;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;MAXARTECHNOLOGIESHOLDINGSINC.
MAXAR;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;MAXARTECHNOLOGIESHOLDINGSINC.
FITCASA;Aguardandopagamentodaconcessão(emprazoordinário);DeServiço;EZTECEMPREENDIMENTOSEPARTICIPAÇÕESS/A
FITCASA;Aguardandopagamentodaconcessão(emprazoordinário);DeServiço;EZTECEMPREENDIMENTOSEPARTICIPAÇÕESS/A
FITCASA;Aguardandopagamentodaconcessão(emprazoordinário);DeServiço;EZTECEMPREENDIMENTOSEPARTICIPAÇÕESS/A
FITCASA;Aguardandopagamentodaconcessão(emprazoordinário);DeServiço;EZTECEMPREENDIMENTOSEPARTICIPAÇÕESS/A
BEISTORA;Registrodemarcaemvigor;DeProduto;BEIGENE,LTD.
BEISTORA;Registrodemarcaemvigor;DeProduto;BEIGENE,LTD.
BEISTORA;Registrodemarcaemvigor;DeProduto;BEIGENE,LTD.
FITCASA;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;EZTECEMPREENDIMENTOSEPARTICIPAÇÕESS/A
FITCASA;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;EZTECEMPREENDIMENTOSEPARTICIPAÇÕESS/A
FITCASA;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;EZTECEMPREENDIMENTOSEPARTICIPAÇÕESS/A
;Pedidodefinitivamentearquivado;DeServiço;EWAVEDOBRASILINFORMÁTICALTDA
;Pedidodefinitivamentearquivado;DeServiço;EWAVEDOBRASILINFORMÁTICALTDA
;Pedidodefinitivamentearquivado;DeServiço;EWAVEDOBRASILINFORMÁTICALTDA
MADAMECRIATIVA;Registrodemarcaemvigor;DeProduto;BIANCAPACCIBARRETO
MADAMECRIATIVA;Registrodemarcaemvigor;DeProduto;BIANCAPACCIBARRETO
MADAMECRIATIVA;Registrodemarcaemvigor;DeProduto;BIANCAPACCIBARRETO
REDELUZ;Registrodemarcaemvigor;DeServiço;AMILASSISTÊNCIAMÉDICAINTERNACIONALS.A.
REDELUZ;Registrodemarcaemvigor;DeServiço;AMILASSISTÊNCIAMÉDICAINTERNACIONALS.A.
REDELUZ;Registrodemarcaemvigor;DeServiço;AMILASSISTÊNCIAMÉDICAINTERNACIONALS.A.
REDELUZ;Registrodemarcaemvigor;DeServiço;AMILASSISTÊNCIAMÉDICAINTERNACIONALS.A.
MUCAI-MuseuVirtualdeContosAfricanoseItan;Registrodemarcaemvigor;DeServiço;LARISSADESOUZAREIS
MUCAI-MuseuVirtualdeContosAfricanoseItan;Registrodemarcaemvigor;DeServiço;LARISSADESOUZAREIS
MUCAI-MuseuVirtualdeContosAfricanoseItan;Registrodemarcaemvigor;DeServiço;LARISSADESOUZAREIS
MUCAI-MuseuVirtualdeContosAfricanoseItan;Registrodemarcaemvigor;DeServiço;LARISSADESOUZAREIS
bliveEnsinoCriativo;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;PAULOSANTIAGOASSUMPÇÃOMARANHENSE
bliveEnsinoCriativo;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;PAULOSANTIAGOASSUMPÇÃOMARANHENSE
bliveEnsinoCriativo;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;PAULOSANTIAGOASSUMPÇÃOMARANHENSE
bliveEnsinoCriativo;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;PAULOSANTIAGOASSUMPÇÃOMARANHENSE
bliveEnsinoCriativo;Aguardandoapresentaçãoouexamederecursocontraoindeferimento;DeServiço;PAULOSANTIAGOASSUMPÇÃOMARANHENSE
